,Country Name,Country Code,Series Name,2014,2015,2016,2017,2018,2019
322,Bahrain,BHR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,..
323,Bahrain,BHR,"Interest rate spread (lending rate minus deposit rate, %)",4.886666667,4.1675,..,..,..,..
324,Bahrain,BHR,Average time to clear exports through customs (days),..,..,..,..,..,..
325,Bahrain,BHR,Logistics performance index: Overall (1=low to 5=high),3.083116,..,3.314021,..,2.93,..
326,Bahrain,BHR,"Time to export, border compliance (hours)",78.6,78.6,70.6,70.6,70.6,59
327,Bahrain,BHR,"Time to export, documentary compliance (hours)",24,24,24,24,24,24
328,Bahrain,BHR,"Time to import, border compliance (hours)",54,54,54,54,42,42
329,Bahrain,BHR,"Time to import, documentary compliance (hours)",84,84,84,84,60,60
330,Bangladesh,BGD,Cost of business start-up procedures (% of GNI per capita),16.8,14,15.6,22.9,21.2,8.7
331,Bangladesh,BGD,"Cost of business start-up procedures, female (% of GNI per capita)",16.8,14,15.6,22.9,21.2,8.7
332,Bangladesh,BGD,"Cost of business start-up procedures, male (% of GNI per capita)",16.8,14,15.6,22.9,21.2,8.7
333,Bangladesh,BGD,Time required to start a business (days),19.5,19.5,19.5,19.5,19.5,19.5
334,Bangladesh,BGD,"Time required to start a business, female (days)",19.5,19.5,19.5,19.5,19.5,19.5
335,Bangladesh,BGD,"Time required to start a business, male (days)",19.5,19.5,19.5,19.5,19.5,19.5
336,Bangladesh,BGD,Unemployment with advanced education (% of total labor force with advanced education),..,..,9.029999733,10.73999977,..,..
337,Bangladesh,BGD,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,16.78000069,20.82999992,..,..
338,Bangladesh,BGD,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,6.940000057,7.940000057,..,..
339,Bangladesh,BGD,Unemployment with basic education (% of total labor force with basic education),..,..,3.230000019,3.450000048,..,..
340,Bangladesh,BGD,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,5.900000095,5.659999847,..,..
341,Bangladesh,BGD,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,2,2.400000095,..,..
342,Bangladesh,BGD,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,9.710000038,8.479999542,..,..
343,Bangladesh,BGD,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,16.20000076,13.68000031,..,..
344,Bangladesh,BGD,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,7.630000114,6.420000076,..,..
345,Bangladesh,BGD,"Interest rate spread (lending rate minus deposit rate, %)",3.145,3.465,4.21,3.934166667,2.993333333,2.780833333
346,Bangladesh,BGD,Average time to clear exports through customs (days),..,..,..,..,..,..
347,Bangladesh,BGD,Logistics performance index: Overall (1=low to 5=high),2.56334,..,2.663902,..,2.58,..
348,Bangladesh,BGD,"Time to export, border compliance (hours)",168,168,168,168,168,168
349,Bangladesh,BGD,"Time to export, documentary compliance (hours)",147,147,147,147,147,147
350,Bangladesh,BGD,"Time to import, border compliance (hours)",216,216,216,216,216,216
351,Bangladesh,BGD,"Time to import, documentary compliance (hours)",144,144,144,144,144,144
352,Barbados,BRB,Cost of business start-up procedures (% of GNI per capita),7.6,7.1,7.7,7.6,7.3,7.3
353,Barbados,BRB,"Cost of business start-up procedures, female (% of GNI per capita)",7.6,7.1,7.7,7.6,7.3,7.3
354,Barbados,BRB,"Cost of business start-up procedures, male (% of GNI per capita)",7.6,7.1,7.7,7.6,7.3,7.3
355,Barbados,BRB,Time required to start a business (days),19,19,16,16,16,16
356,Barbados,BRB,"Time required to start a business, female (days)",19,19,16,16,16,16
357,Barbados,BRB,"Time required to start a business, male (days)",19,19,16,16,16,16
358,Barbados,BRB,Unemployment with advanced education (% of total labor force with advanced education),..,5.230000019,4.559999943,4.079999924,5.210000038,4.170000076
359,Barbados,BRB,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,5.260000229,4.679999828,4.559999943,5.550000191,4.960000038
360,Barbados,BRB,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,5.190000057,4.349999905,3.25,4.630000114,2.809999943
361,Barbados,BRB,Unemployment with basic education (% of total labor force with basic education),..,11.14999962,8.840000153,9.869999886,9.569999695,9.430000305
362,Barbados,BRB,"Unemployment with basic education, female (% of female labor force with basic education)",..,10.86999989,9.069999695,9.850000381,9.380000114,7.889999866
363,Barbados,BRB,"Unemployment with basic education, male (% of male labor force with basic education)",..,11.39999962,8.659999847,9.880000114,9.720000267,10.71000004
364,Barbados,BRB,Unemployment with intermediate education (% of total labor force with intermediate education),..,10.63000011,10.85999966,10.06999969,9.010000229,9.789999962
365,Barbados,BRB,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,8.659999847,12.88000011,10.47999954,11.53999996,9.739999771
366,Barbados,BRB,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,12.19999981,8.970000267,9.720000267,7.050000191,9.829999924
367,Barbados,BRB,"Interest rate spread (lending rate minus deposit rate, %)",5.874166667,6.735833333,7.7025,7.8551108,7.899722063,7.9
368,Barbados,BRB,Average time to clear exports through customs (days),..,..,..,..,..,..
369,Barbados,BRB,Logistics performance index: Overall (1=low to 5=high),..,..,..,..,..,..
370,Barbados,BRB,"Time to export, border compliance (hours)",41.38462,41.38462,41.38462,41.38462,41.38462,41.38462
371,Barbados,BRB,"Time to export, documentary compliance (hours)",53.53846,53.53846,53.53846,53.53846,53.53846,48
372,Barbados,BRB,"Time to import, border compliance (hours)",104,104,104,104,104,81
373,Barbados,BRB,"Time to import, documentary compliance (hours)",46,46,46,46,46,46
374,Belarus,BLR,Cost of business start-up procedures (% of GNI per capita),0.9,0.9,0.6,0.6,0.5,0.5
375,Belarus,BLR,"Cost of business start-up procedures, female (% of GNI per capita)",0.9,0.9,0.6,0.6,0.5,0.5
376,Belarus,BLR,"Cost of business start-up procedures, male (% of GNI per capita)",0.9,0.9,0.6,0.6,0.5,0.5
377,Belarus,BLR,Time required to start a business (days),12,9,9,9,9,8.5
378,Belarus,BLR,"Time required to start a business, female (days)",12,9,9,9,9,8.5
379,Belarus,BLR,"Time required to start a business, male (days)",12,9,9,9,9,8.5
380,Belarus,BLR,Unemployment with advanced education (% of total labor force with advanced education),..,..,2.99000001,3.170000076,2.74000001,2.170000076
381,Belarus,BLR,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,2.680000067,2.819999933,2.460000038,1.850000024
382,Belarus,BLR,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,3.430000067,3.660000086,3.140000105,2.640000105
383,Belarus,BLR,Unemployment with basic education (% of total labor force with basic education),..,..,13.39000034,13.25,10.52000046,8.710000038
384,Belarus,BLR,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,6.340000153,11.5,11.68000031,9.569999695
385,Belarus,BLR,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,17.88999939,14.30000019,9.930000305,8.229999542
386,Belarus,BLR,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,6.940000057,6.599999905,5.610000134,5.039999962
387,Belarus,BLR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,4.989999771,4.619999886,4.110000134,3.950000048
388,Belarus,BLR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,8.619999886,8.279999733,6.849999905,5.929999828
389,Belarus,BLR,"Interest rate spread (lending rate minus deposit rate, %)",0.158333333,-1.825,-0.241666667,2.659603285,2.775,2.515833333
390,Belarus,BLR,Average time to clear exports through customs (days),..,..,..,..,1.4,..
391,Belarus,BLR,Logistics performance index: Overall (1=low to 5=high),2.638168,..,2.399232,..,2.57,..
392,Belarus,BLR,"Time to export, border compliance (hours)",7.346154,7.346154,7.346154,7.346154,7.346154,7.346154
393,Belarus,BLR,"Time to export, documentary compliance (hours)",4,4,4,4,4,4
394,Belarus,BLR,"Time to import, border compliance (hours)",0,0,0,0,0,0
395,Belarus,BLR,"Time to import, documentary compliance (hours)",3.5,3.5,3.5,3.5,3.5,3.5
396,Belgium,BEL,Cost of business start-up procedures (% of GNI per capita),5.2,5,5,5.6,5.4,5.3
397,Belgium,BEL,"Cost of business start-up procedures, female (% of GNI per capita)",5.2,5,5,5.6,5.4,5.3
398,Belgium,BEL,"Cost of business start-up procedures, male (% of GNI per capita)",5.2,5,5,5.6,5.4,5.3
399,Belgium,BEL,Time required to start a business (days),4.5,4.5,4.5,4.5,4.5,5
400,Belgium,BEL,"Time required to start a business, female (days)",4.5,4.5,4.5,4.5,4.5,5
401,Belgium,BEL,"Time required to start a business, male (days)",4.5,4.5,4.5,4.5,4.5,5
402,Belgium,BEL,Unemployment with advanced education (% of total labor force with advanced education),4.670000076,4.590000153,4.199999809,4.28000021,3.450000048,3.150000095
403,Belgium,BEL,"Unemployment with advanced education, female (% of female labor force with advanced education)",4.71999979,4.300000191,4.389999866,4.679999828,3.329999924,3.049999952
404,Belgium,BEL,"Unemployment with advanced education, male (% of male labor force with advanced education)",4.619999886,4.920000076,3.99000001,3.839999914,3.589999914,3.269999981
405,Belgium,BEL,Unemployment with basic education (% of total labor force with basic education),15.32999992,16,15.39999962,13.80000019,12.35999966,11.71000004
406,Belgium,BEL,"Unemployment with basic education, female (% of female labor force with basic education)",14.81000042,14.77999973,15.48999977,13.72000027,12.69999981,11.68000031
407,Belgium,BEL,"Unemployment with basic education, male (% of male labor force with basic education)",15.64999962,16.72999954,15.35000038,13.85000038,12.14000034,11.72000027
408,Belgium,BEL,Unemployment with intermediate education (% of total labor force with intermediate education),8.789999962,8.699999809,8.039999962,7.110000134,5.949999809,5.300000191
409,Belgium,BEL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",8.800000191,8.970000267,8.25,7.699999809,6.139999866,5.230000019
410,Belgium,BEL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",8.789999962,8.5,7.900000095,6.690000057,5.820000172,5.360000134
411,Belgium,BEL,"Interest rate spread (lending rate minus deposit rate, %)",..,..,..,..,..,..
412,Belgium,BEL,Average time to clear exports through customs (days),..,..,..,..,..,..
413,Belgium,BEL,Logistics performance index: Overall (1=low to 5=high),4.04466,..,4.108538,..,4.04,..
414,Belgium,BEL,"Time to export, border compliance (hours)",0,0,0,0,0,0
415,Belgium,BEL,"Time to export, documentary compliance (hours)",0.5,0.5,0.5,0.5,0.5,0.5
416,Belgium,BEL,"Time to import, border compliance (hours)",0,0,0,0,0,0
417,Belgium,BEL,"Time to import, documentary compliance (hours)",0.5,0.5,0.5,0.5,0.5,0.5
418,Belize,BLZ,Cost of business start-up procedures (% of GNI per capita),34.3,34.2,34.6,34.6,34.7,34.3
419,Belize,BLZ,"Cost of business start-up procedures, female (% of GNI per capita)",34.3,34.2,34.6,34.6,34.7,34.3
420,Belize,BLZ,"Cost of business start-up procedures, male (% of GNI per capita)",34.3,34.2,34.6,34.6,34.7,34.3
421,Belize,BLZ,Time required to start a business (days),43,43,43,48,48,48
422,Belize,BLZ,"Time required to start a business, female (days)",43,43,43,48,48,48
423,Belize,BLZ,"Time required to start a business, male (days)",43,43,43,48,48,48
424,Belize,BLZ,Unemployment with advanced education (% of total labor force with advanced education),6.369999886,5.349999905,5.400000095,3.900000095,..,7.019999981
425,Belize,BLZ,"Unemployment with advanced education, female (% of female labor force with advanced education)",7.760000229,6.199999809,7.099999905,4.949999809,..,8.520000458
426,Belize,BLZ,"Unemployment with advanced education, male (% of male labor force with advanced education)",4.800000191,4.360000134,3.700000048,2.799999952,..,5.400000095
427,Belize,BLZ,Unemployment with basic education (% of total labor force with basic education),8.56000042,7.760000229,6.659999847,6.550000191,..,9.93999958
428,Belize,BLZ,"Unemployment with basic education, female (% of female labor force with basic education)",16.75,12.81999969,12.35999966,11.03999996,..,16.97999954
429,Belize,BLZ,"Unemployment with basic education, male (% of male labor force with basic education)",4.809999943,5.579999924,3.900000095,4.400000095,..,6.090000153
430,Belize,BLZ,Unemployment with intermediate education (% of total labor force with intermediate education),9.800000191,9.770000458,9.390000343,9.600000381,..,10.10000038
431,Belize,BLZ,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",16.59000015,14.09000015,13.27000046,13.05000019,..,15.39999962
432,Belize,BLZ,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",4.989999771,6.460000038,6.380000114,7.019999981,..,5.460000038
