,Country Name,Country Code,Series Name,Date,Value
352,Belize,BLZ,Cost of business start-up procedures (% of GNI per capita),2014,34.3
353,Belize,BLZ,"Cost of business start-up procedures, female (% of GNI per capita)",2014,34.3
354,Belize,BLZ,"Cost of business start-up procedures, male (% of GNI per capita)",2014,34.3
355,Belize,BLZ,Time required to start a business (days),2014,43
356,Belize,BLZ,"Time required to start a business, female (days)",2014,43
357,Belize,BLZ,"Time required to start a business, male (days)",2014,43
358,Belize,BLZ,Unemployment with advanced education (% of total labor force with advanced education),2014,6.369999886
359,Belize,BLZ,"Unemployment with advanced education, female (% of female labor force with advanced education)",2014,7.760000229
360,Belize,BLZ,"Unemployment with advanced education, male (% of male labor force with advanced education)",2014,4.800000191
361,Belize,BLZ,Unemployment with basic education (% of total labor force with basic education),2014,8.56000042
362,Belize,BLZ,"Unemployment with basic education, female (% of female labor force with basic education)",2014,16.75
363,Belize,BLZ,"Unemployment with basic education, male (% of male labor force with basic education)",2014,4.809999943
364,Belize,BLZ,Unemployment with intermediate education (% of total labor force with intermediate education),2014,9.800000191
365,Belize,BLZ,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,16.59000015
366,Belize,BLZ,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,4.989999771
367,Belize,BLZ,"Interest rate spread (lending rate minus deposit rate, %)",2014,7.924721816
368,Belize,BLZ,Average time to clear exports through customs (days),2014,..
369,Belize,BLZ,Logistics performance index: Overall (1=low to 5=high),2014,..
370,Belize,BLZ,"Time to export, border compliance (hours)",2014,96
371,Belize,BLZ,"Time to export, documentary compliance (hours)",2014,38
372,Belize,BLZ,"Time to import, border compliance (hours)",2014,48
373,Belize,BLZ,"Time to import, documentary compliance (hours)",2014,36
374,Benin,BEN,Cost of business start-up procedures (% of GNI per capita),2014,55.9
375,Benin,BEN,"Cost of business start-up procedures, female (% of GNI per capita)",2014,55.9
376,Benin,BEN,"Cost of business start-up procedures, male (% of GNI per capita)",2014,55.8
377,Benin,BEN,Time required to start a business (days),2014,12.5
378,Benin,BEN,"Time required to start a business, female (days)",2014,13
379,Benin,BEN,"Time required to start a business, male (days)",2014,12
380,Benin,BEN,Unemployment with advanced education (% of total labor force with advanced education),2014,..
381,Benin,BEN,"Unemployment with advanced education, female (% of female labor force with advanced education)",2014,..
382,Benin,BEN,"Unemployment with advanced education, male (% of male labor force with advanced education)",2014,..
383,Benin,BEN,Unemployment with basic education (% of total labor force with basic education),2014,..
384,Benin,BEN,"Unemployment with basic education, female (% of female labor force with basic education)",2014,..
385,Benin,BEN,"Unemployment with basic education, male (% of male labor force with basic education)",2014,..
386,Benin,BEN,Unemployment with intermediate education (% of total labor force with intermediate education),2014,..
387,Benin,BEN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,..
388,Benin,BEN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,..
389,Benin,BEN,"Interest rate spread (lending rate minus deposit rate, %)",2014,-1.92
390,Benin,BEN,Average time to clear exports through customs (days),2014,..
391,Benin,BEN,Logistics performance index: Overall (1=low to 5=high),2014,2.560822
392,Benin,BEN,"Time to export, border compliance (hours)",2014,138
393,Benin,BEN,"Time to export, documentary compliance (hours)",2014,108
394,Benin,BEN,"Time to import, border compliance (hours)",2014,154
395,Benin,BEN,"Time to import, documentary compliance (hours)",2014,130.6667
396,Bhutan,BTN,Cost of business start-up procedures (% of GNI per capita),2014,4.2
397,Bhutan,BTN,"Cost of business start-up procedures, female (% of GNI per capita)",2014,4.2
398,Bhutan,BTN,"Cost of business start-up procedures, male (% of GNI per capita)",2014,4.2
399,Bhutan,BTN,Time required to start a business (days),2014,15
400,Bhutan,BTN,"Time required to start a business, female (days)",2014,15
401,Bhutan,BTN,"Time required to start a business, male (days)",2014,15
402,Bhutan,BTN,Unemployment with advanced education (% of total labor force with advanced education),2014,..
403,Bhutan,BTN,"Unemployment with advanced education, female (% of female labor force with advanced education)",2014,..
404,Bhutan,BTN,"Unemployment with advanced education, male (% of male labor force with advanced education)",2014,..
405,Bhutan,BTN,Unemployment with basic education (% of total labor force with basic education),2014,..
406,Bhutan,BTN,"Unemployment with basic education, female (% of female labor force with basic education)",2014,..
407,Bhutan,BTN,"Unemployment with basic education, male (% of male labor force with basic education)",2014,..
408,Bhutan,BTN,Unemployment with intermediate education (% of total labor force with intermediate education),2014,..
409,Bhutan,BTN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,..
410,Bhutan,BTN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,..
411,Bhutan,BTN,"Interest rate spread (lending rate minus deposit rate, %)",2014,9.483333333
412,Bhutan,BTN,Average time to clear exports through customs (days),2014,..
413,Bhutan,BTN,Logistics performance index: Overall (1=low to 5=high),2014,2.29013
414,Bhutan,BTN,"Time to export, border compliance (hours)",2014,5
415,Bhutan,BTN,"Time to export, documentary compliance (hours)",2014,9
416,Bhutan,BTN,"Time to import, border compliance (hours)",2014,5
417,Bhutan,BTN,"Time to import, documentary compliance (hours)",2014,8
418,Bolivia,BOL,Cost of business start-up procedures (% of GNI per capita),2014,60.8
419,Bolivia,BOL,"Cost of business start-up procedures, female (% of GNI per capita)",2014,60.8
420,Bolivia,BOL,"Cost of business start-up procedures, male (% of GNI per capita)",2014,60.8
421,Bolivia,BOL,Time required to start a business (days),2014,49
422,Bolivia,BOL,"Time required to start a business, female (days)",2014,49
423,Bolivia,BOL,"Time required to start a business, male (days)",2014,49
424,Bolivia,BOL,Unemployment with advanced education (% of total labor force with advanced education),2014,3.210000038
425,Bolivia,BOL,"Unemployment with advanced education, female (% of female labor force with advanced education)",2014,3.380000114
426,Bolivia,BOL,"Unemployment with advanced education, male (% of male labor force with advanced education)",2014,3.069999933
427,Bolivia,BOL,Unemployment with basic education (% of total labor force with basic education),2014,1.789999962
428,Bolivia,BOL,"Unemployment with basic education, female (% of female labor force with basic education)",2014,3.210000038
429,Bolivia,BOL,"Unemployment with basic education, male (% of male labor force with basic education)",2014,0.949999988
430,Bolivia,BOL,Unemployment with intermediate education (% of total labor force with intermediate education),2014,3.099999905
431,Bolivia,BOL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,4.659999847
432,Bolivia,BOL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,2.079999924
433,Bolivia,BOL,"Interest rate spread (lending rate minus deposit rate, %)",2014,6.744091411
434,Bolivia,BOL,Average time to clear exports through customs (days),2014,..
435,Bolivia,BOL,Logistics performance index: Overall (1=low to 5=high),2014,2.480758
436,Bolivia,BOL,"Time to export, border compliance (hours)",2014,48
437,Bolivia,BOL,"Time to export, documentary compliance (hours)",2014,192
438,Bolivia,BOL,"Time to import, border compliance (hours)",2014,114
439,Bolivia,BOL,"Time to import, documentary compliance (hours)",2014,96
440,Bosnia and Herzegovina,BIH,Cost of business start-up procedures (% of GNI per capita),2014,25.2
441,Bosnia and Herzegovina,BIH,"Cost of business start-up procedures, female (% of GNI per capita)",2014,25.2
442,Bosnia and Herzegovina,BIH,"Cost of business start-up procedures, male (% of GNI per capita)",2014,25.2
443,Bosnia and Herzegovina,BIH,Time required to start a business (days),2014,82
444,Bosnia and Herzegovina,BIH,"Time required to start a business, female (days)",2014,82
445,Bosnia and Herzegovina,BIH,"Time required to start a business, male (days)",2014,82
446,Bosnia and Herzegovina,BIH,Unemployment with advanced education (% of total labor force with advanced education),2014,21.05999947
447,Bosnia and Herzegovina,BIH,"Unemployment with advanced education, female (% of female labor force with advanced education)",2014,24.53000069
448,Bosnia and Herzegovina,BIH,"Unemployment with advanced education, male (% of male labor force with advanced education)",2014,17.36000061
449,Bosnia and Herzegovina,BIH,Unemployment with basic education (% of total labor force with basic education),2014,30.5
450,Bosnia and Herzegovina,BIH,"Unemployment with basic education, female (% of female labor force with basic education)",2014,34.95000076
451,Bosnia and Herzegovina,BIH,"Unemployment with basic education, male (% of male labor force with basic education)",2014,27.13999939
452,Bosnia and Herzegovina,BIH,Unemployment with intermediate education (% of total labor force with intermediate education),2014,28.06999969
453,Bosnia and Herzegovina,BIH,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2014,32.41999817
454,Bosnia and Herzegovina,BIH,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2014,25.70999908
455,Bosnia and Herzegovina,BIH,"Interest rate spread (lending rate minus deposit rate, %)",2014,3.979723168
456,Bosnia and Herzegovina,BIH,Average time to clear exports through customs (days),2014,..
457,Bosnia and Herzegovina,BIH,Logistics performance index: Overall (1=low to 5=high),2014,2.747618
